id;reported_absolute_count;reported_for;recorded_at;user_id
578571;0;2023-02-12;2023-02-12 03:19:47.209231;5504
577941;0;2023-02-12;2023-02-12 03:39:44.131122;5504
578575;0;2023-02-12;2023-02-12 03:49:47.675265;5504
578576;0;2023-02-12;2023-02-12 03:59:43.411635;5504
577942;0;2023-02-12;2023-02-12 04:19:43.410579;5504
577943;0;2023-02-12;2023-02-12 04:19:47.720611;5504
578579;0;2023-02-12;2023-02-12 04:39:43.342381;5504
577948;0;2023-02-12;2023-02-12 04:49:48.266624;5504
577950;0;2023-02-12;2023-02-12 04:59:43.842213;5504
581465;0;2023-02-12;2023-02-12 12:07:04.912606;5504
581467;0;2023-02-12;2023-02-12 12:30:02.027548;5504
581471;0;2023-02-12;2023-02-12 12:38:35.947542;5504
581472;0;2023-02-12;2023-02-12 12:38:35.99235;5504
580943;0;2023-02-12;2023-02-12 12:42:02.208128;5504
581473;0;2023-02-12;2023-02-12 12:53:34.894068;5504
581479;0;2023-02-12;2023-02-12 13:05:09.572173;5504
581483;0;2023-02-12;2023-02-12 13:18:37.328409;5504
581484;0;2023-02-12;2023-02-12 13:18:37.402773;5504
581487;0;2023-02-12;2023-02-12 13:38:36.59371;5504
581808;0;2023-02-12;2023-02-12 13:54:26.217771;5504
581491;0;2023-02-12;2023-02-12 13:58:37.410103;5504
581492;0;2023-02-12;2023-02-12 14:00:02.953527;5504
581814;0;2023-02-12;2023-02-12 14:18:37.576735;5504
581498;0;2023-02-12;2023-02-12 14:24:26.639984;5504
581819;0;2023-02-12;2023-02-12 14:35:07.792458;5504
582056;0;2023-02-12;2023-02-12 14:58:38.020557;5504
582057;0;2023-02-12;2023-02-12 14:58:38.114497;5504
582063;0;2023-02-12;2023-02-12 15:18:37.111661;5504
581825;0;2023-02-12;2023-02-12 15:28:37.809902;5504
582065;0;2023-02-12;2023-02-12 15:30:06.699215;5504
582079;0;2023-02-12;2023-02-12 15:38:38.768646;5504
581831;0;2023-02-12;2023-02-12 15:50:01.11452;5504
582080;0;2023-02-12;2023-02-12 15:58:39.5417;5504
581832;0;2023-02-12;2023-02-12 15:58:40.18596;5504
582081;0;2023-02-12;2023-02-12 16:05:03.640056;5504
581839;0;2023-02-12;2023-02-12 16:18:38.929729;5504
581840;0;2023-02-12;2023-02-12 16:28:39.552424;5504
581846;0;2023-02-12;2023-02-12 16:38:37.653949;5504
582087;0;2023-02-12;2023-02-12 16:55:27.724404;5504
582088;0;2023-02-12;2023-02-12 16:58:40.81606;5504
582089;0;2023-02-12;2023-02-12 16:58:40.912471;5504
581849;0;2023-02-12;2023-02-12 17:00:01.489907;5504
582458;0;2023-02-12;2023-02-12 17:18:39.087627;5504
582460;0;2023-02-12;2023-02-12 17:28:41.477406;5504
582462;0;2023-02-12;2023-02-12 17:35:08.064886;5504
582465;0;2023-02-12;2023-02-12 17:38:38.653143;5504
582466;0;2023-02-12;2023-02-12 17:58:38.414313;5504
582096;0;2023-02-12;2023-02-12 17:58:41.730541;5504
582468;0;2023-02-12;2023-02-12 18:18:38.491209;5504
582469;0;2023-02-12;2023-02-12 18:28:42.268207;5504
582474;0;2023-02-12;2023-02-12 18:38:38.506177;5504
582481;0;2023-02-12;2023-02-12 18:58:38.874027;5504
582709;0;2023-02-12;2023-02-12 18:58:42.509363;5504
582490;0;2023-02-12;2023-02-12 19:05:02.182631;5504
582495;0;2023-02-12;2023-02-12 19:18:39.171591;5504
582716;0;2023-02-12;2023-02-12 19:28:43.215551;5504
582953;0;2023-02-12;2023-02-12 19:38:39.153639;5504
582725;0;2023-02-12;2023-02-12 19:58:39.207068;5504
582726;0;2023-02-12;2023-02-12 19:58:43.366385;5504
582730;0;2023-02-12;2023-02-12 20:18:39.532608;5504
582960;0;2023-02-12;2023-02-12 20:28:43.774416;5504
582961;0;2023-02-12;2023-02-12 20:35:01.676261;5504
582962;0;2023-02-12;2023-02-12 20:38:41.362273;5504
582734;0;2023-02-12;2023-02-12 20:58:39.640221;5504
582965;0;2023-02-12;2023-02-12 20:58:44.021954;5504
582967;0;2023-02-12;2023-02-12 21:18:40.016432;5504
582968;0;2023-02-12;2023-02-12 21:28:44.48629;5504
582741;0;2023-02-12;2023-02-12 21:38:40.111009;5504
582745;0;2023-02-12;2023-02-12 21:58:40.178722;5504
582746;0;2023-02-12;2023-02-12 21:58:44.580376;5504
582971;0;2023-02-12;2023-02-12 22:18:40.416358;5504
582747;0;2023-02-12;2023-02-12 22:28:45.167643;5504
582974;0;2023-02-12;2023-02-12 22:38:40.81756;5504
582976;0;2023-02-12;2023-02-12 22:58:40.78089;5504
582977;0;2023-02-12;2023-02-12 22:58:45.264215;5504
583402;0;2023-02-12;2023-02-12 23:18:40.96487;5504
582978;0;2023-02-12;2023-02-12 23:28:46.009052;5504
582981;0;2023-02-12;2023-02-12 23:38:41.246132;5504
583404;0;2023-02-12;2023-02-12 23:58:41.400794;5504
583405;0;2023-02-12;2023-02-12 23:58:45.983595;5504
582984;0;2023-02-13;2023-02-13 00:18:41.411617;5504
583406;0;2023-02-13;2023-02-13 00:28:46.745205;5504
582985;0;2023-02-13;2023-02-13 00:38:41.25136;5504
582987;0;2023-02-13;2023-02-13 00:58:41.515292;5504
582988;0;2023-02-13;2023-02-13 00:58:46.73937;5504
583409;0;2023-02-13;2023-02-13 01:18:42.077058;5504
583410;0;2023-02-13;2023-02-13 01:28:47.398081;5504
583413;0;2023-02-13;2023-02-13 01:38:41.724279;5504
583415;0;2023-02-13;2023-02-13 01:58:42.308855;5504
583416;0;2023-02-13;2023-02-13 01:58:47.546691;5504
582991;0;2023-02-13;2023-02-13 02:18:42.272425;5504
582992;0;2023-02-13;2023-02-13 02:28:48.185465;5504
583417;0;2023-02-13;2023-02-13 02:38:42.522227;5504
582996;0;2023-02-13;2023-02-13 02:58:42.136878;5504
582997;0;2023-02-13;2023-02-13 02:58:48.301221;5504
583420;0;2023-02-13;2023-02-13 03:18:42.505853;5504
583421;0;2023-02-13;2023-02-13 03:28:48.894038;5504
582999;0;2023-02-13;2023-02-13 03:38:42.686586;5504
583426;0;2023-02-13;2023-02-13 03:58:42.964113;5504
583427;0;2023-02-13;2023-02-13 03:58:49.031838;5504
583428;0;2023-02-13;2023-02-13 04:18:43.085445;5504
583429;0;2023-02-13;2023-02-13 04:28:49.785588;5504
585553;0;2023-02-13;2023-02-13 04:38:42.904644;5504
585556;0;2023-02-13;2023-02-13 04:58:43.385342;5504
585557;0;2023-02-13;2023-02-13 04:58:49.764412;5504
583433;0;2023-02-13;2023-02-13 05:18:43.86385;5504
583434;0;2023-02-13;2023-02-13 05:28:50.446984;5504
585560;0;2023-02-13;2023-02-13 05:38:43.949216;5504
583438;0;2023-02-13;2023-02-13 05:58:44.016293;5504
583439;0;2023-02-13;2023-02-13 05:58:50.475217;5504
583440;0;2023-02-13;2023-02-13 06:18:43.772101;5504
585565;0;2023-02-13;2023-02-13 06:28:51.163708;5504
585569;0;2023-02-13;2023-02-13 06:38:44.06017;5504
585575;0;2023-02-13;2023-02-13 06:58:51.720405;5504
585576;0;2023-02-13;2023-02-13 06:58:52.05861;5504
583450;0;2023-02-13;2023-02-13 07:19:48.89287;5504
585581;0;2023-02-13;2023-02-13 07:28:53.400807;5504
585588;0;2023-02-13;2023-02-13 07:39:48.877989;5504
586006;0;2023-02-13;2023-02-13 07:58:53.84554;5504
585592;0;2023-02-13;2023-02-13 07:59:48.810312;5504
585593;0;2023-02-13;2023-02-13 08:00:04.37758;5504
586020;0;2023-02-13;2023-02-13 08:19:49.898643;5504
586024;0;2023-02-13;2023-02-13 08:28:54.243194;5504
586261;0;2023-02-13;2023-02-13 08:38:45.925862;5504
586263;0;2023-02-13;2023-02-13 08:39:49.323956;5504
586033;0;2023-02-13;2023-02-13 08:35:13.690203;5504
586265;0;2023-02-13;2023-02-13 08:59:50.697872;5504
586035;0;2023-02-13;2023-02-13 08:59:50.846508;5504
586037;0;2023-02-13;2023-02-13 09:18:46.454378;5504
586268;0;2023-02-13;2023-02-13 09:19:49.464378;5504
586038;0;2023-02-13;2023-02-13 09:30:45.114276;5504
586271;0;2023-02-13;2023-02-13 09:58:50.277357;5504
586044;0;2023-02-13;2023-02-13 09:59:48.885367;5504
586046;0;2023-02-13;2023-02-13 10:00:13.330488;5504
586272;0;2023-02-13;2023-02-13 10:03:04.558077;5504
586273;0;2023-02-13;2023-02-13 10:05:05.784204;5504
586274;0;2023-02-13;2023-02-13 10:08:03.483311;5504
586049;0;2023-02-13;2023-02-13 10:19:49.626349;5504
586277;0;2023-02-13;2023-02-13 10:23:02.922545;5504
586280;0;2023-02-13;2023-02-13 10:29:08.064449;5504
586281;0;2023-02-13;2023-02-13 10:38:04.282821;5504
586282;0;2023-02-13;2023-02-13 10:38:06.049214;5504
586285;0;2023-02-13;2023-02-13 10:38:46.079353;5504
586558;0;2023-02-13;2023-02-13 10:53:02.383867;5504
586559;0;2023-02-13;2023-02-13 10:58:46.772606;5504
586289;0;2023-02-13;2023-02-13 10:59:49.208561;5504
586290;0;2023-02-13;2023-02-13 11:00:08.071805;5504
586562;0;2023-02-13;2023-02-13 11:04:53.137433;5504
586565;0;2023-02-13;2023-02-13 11:19:50.944479;5504
586569;0;2023-02-13;2023-02-13 11:34:54.606161;5504
586570;0;2023-02-13;2023-02-13 11:35:02.256257;5504
586573;0;2023-02-13;2023-02-13 11:38:46.666538;5504
586299;0;2023-02-13;2023-02-13 11:58:46.414852;5504
586586;0;2023-02-13;2023-02-13 12:18:47.814449;5504
586587;0;2023-02-13;2023-02-13 12:18:48.033733;5504
586588;0;2023-02-13;2023-02-13 12:19:50.062866;5504
586589;0;2023-02-13;2023-02-13 12:30:07.456941;5504
587364;0;2023-02-13;2023-02-13 12:39:52.311482;5504
586593;0;2023-02-13;2023-02-13 12:42:02.592819;5504
587368;0;2023-02-13;2023-02-13 12:58:47.675054;5504
586600;0;2023-02-13;2023-02-13 12:58:47.731742;5504
587601;0;2023-02-13;2023-02-13 12:59:50.158301;5504
587607;0;2023-02-13;2023-02-13 13:05:03.563723;5504
587373;0;2023-02-13;2023-02-13 13:19:51.649979;5504
587376;0;2023-02-13;2023-02-13 13:28:48.053456;5504
587615;0;2023-02-13;2023-02-13 13:38:49.017502;5504
587624;0;2023-02-13;2023-02-13 13:45:32.322703;5504
587627;0;2023-02-13;2023-02-13 13:49:40.006254;5504
587393;0;2023-02-13;2023-02-13 14:00:04.902171;5504
587631;0;2023-02-13;2023-02-13 14:00:05.061327;5504
587396;0;2023-02-13;2023-02-13 14:04:13.03273;5504
587638;0;2023-02-13;2023-02-13 14:35:04.318135;5504
587639;0;2023-02-13;2023-02-13 14:35:04.384481;5504
587641;0;2023-02-13;2023-02-13 14:38:48.455993;5504
588254;0;2023-02-13;2023-02-13 14:39:50.761393;5504
588256;0;2023-02-13;2023-02-13 14:59:51.752151;5504
588259;0;2023-02-13;2023-02-13 15:05:05.497614;5504
588263;0;2023-02-13;2023-02-13 15:19:51.822211;5504
587649;0;2023-02-13;2023-02-13 15:30:06.293732;5504
588457;0;2023-02-13;2023-02-13 15:39:52.394169;5504
588458;0;2023-02-13;2023-02-13 15:39:52.50712;5504
588275;0;2023-02-13;2023-02-13 15:59:51.653924;5504
588460;0;2023-02-13;2023-02-13 16:05:05.543778;5504
588277;0;2023-02-13;2023-02-13 16:19:52.571293;5504
588278;0;2023-02-13;2023-02-13 16:19:52.801521;5504
588464;0;2023-02-13;2023-02-13 16:38:48.321926;5504
588286;0;2023-02-13;2023-02-13 16:49:53.263056;5504
588468;0;2023-02-13;2023-02-13 16:58:48.505752;5504
588475;0;2023-02-13;2023-02-13 17:18:48.541814;5504
588292;0;2023-02-13;2023-02-13 17:19:53.604724;5504
588476;0;2023-02-13;2023-02-13 17:25:08.770194;5504
588293;0;2023-02-13;2023-02-13 17:25:23.656969;5504
588300;0;2023-02-13;2023-02-13 17:46:03.154427;5504
588482;90;2023-02-13;2023-02-13 17:58:57.983166;5504
589051;90;2023-02-13;2023-02-13 18:00:03.888001;5504
589054;387;2023-02-13;2023-02-13 18:19:56.609177;5504
588485;485;2023-02-13;2023-02-13 18:20:39.709672;5504
589063;485;2023-02-13;2023-02-13 18:50:40.595985;5504
589065;557;2023-02-13;2023-02-13 18:58:49.21088;5504
589070;605;2023-02-13;2023-02-13 19:05:11.073515;5504
588500;631;2023-02-13;2023-02-13 19:18:50.284776;5504
589451;631;2023-02-13;2023-02-13 19:20:41.087784;5504
589455;676;2023-02-13;2023-02-13 19:38:50.391147;5504
589078;825;2023-02-13;2023-02-13 19:58:49.662838;5504
589080;1196;2023-02-13;2023-02-13 20:18:49.289888;5504
589081;1242;2023-02-13;2023-02-13 20:21:47.642375;5504
589460;1242;2023-02-13;2023-02-13 20:35:09.091519;5504
589087;1242;2023-02-13;2023-02-13 20:38:49.49056;5504
589464;1254;2023-02-13;2023-02-13 20:51:48.19681;5504
589089;1620;2023-02-13;2023-02-13 20:58:48.899799;5504
589466;1674;2023-02-13;2023-02-13 21:18:50.574488;5504
589467;1684;2023-02-13;2023-02-13 21:18:55.887243;5504
589093;1801;2023-02-13;2023-02-13 21:44:53.671583;5504
589094;1801;2023-02-13;2023-02-13 21:45:08.949953;5504
589473;1801;2023-02-13;2023-02-13 22:04:54.026782;5504
589095;1801;2023-02-13;2023-02-13 22:04:54.51169;5504
589097;1801;2023-02-13;2023-02-13 22:24:52.915228;5504
589100;1801;2023-02-13;2023-02-13 22:34:53.871685;5504
590006;0;2023-02-14;2023-02-14 00:25:02.123861;5504
589483;0;2023-02-14;2023-02-14 00:39:05.31443;5504
589486;0;2023-02-14;2023-02-14 00:58:50.270378;5504
589487;0;2023-02-14;2023-02-14 01:09:05.962969;5504
589488;0;2023-02-14;2023-02-14 01:18:50.985403;5504
590013;0;2023-02-14;2023-02-14 01:38:50.801489;5504
590014;0;2023-02-14;2023-02-14 01:39:06.072632;5504
589492;0;2023-02-14;2023-02-14 01:58:50.914996;5504
589493;0;2023-02-14;2023-02-14 02:09:06.897785;5504
590019;0;2023-02-14;2023-02-14 02:18:51.504989;5504
589497;0;2023-02-14;2023-02-14 02:38:51.385277;5504
589498;0;2023-02-14;2023-02-14 02:39:06.982546;5504
589499;0;2023-02-14;2023-02-14 02:58:51.464818;5504
589500;0;2023-02-14;2023-02-14 03:09:07.805174;5504
592501;0;2023-02-14;2023-02-14 03:18:51.522099;5504
592503;0;2023-02-14;2023-02-14 03:38:51.424637;5504
592504;0;2023-02-14;2023-02-14 03:39:07.95012;5504
590027;0;2023-02-14;2023-02-14 03:58:52.1757;5504
592506;0;2023-02-14;2023-02-14 04:09:08.786863;5504
590028;0;2023-02-14;2023-02-14 04:18:52.120298;5504
590030;0;2023-02-14;2023-02-14 04:38:52.078224;5504
590031;0;2023-02-14;2023-02-14 04:39:08.76182;5504
590033;0;2023-02-14;2023-02-14 04:58:52.172993;5504
592511;0;2023-02-14;2023-02-14 05:09:09.62676;5504
592512;0;2023-02-14;2023-02-14 05:18:52.823996;5504
590037;0;2023-02-14;2023-02-14 05:38:52.708212;5504
590038;0;2023-02-14;2023-02-14 05:39:09.678671;5504
592516;0;2023-02-14;2023-02-14 05:58:52.701265;5504
592518;0;2023-02-14;2023-02-14 06:09:10.478538;5504
592519;0;2023-02-14;2023-02-14 06:18:52.779171;5504
590044;0;2023-02-14;2023-02-14 06:38:52.688448;5504
590045;0;2023-02-14;2023-02-14 06:39:10.592295;5504
590050;0;2023-02-14;2023-02-14 06:58:54.086195;5504
593501;0;2023-02-14;2023-02-14 07:09:12.352946;5504
592530;0;2023-02-14;2023-02-14 07:18:54.096146;5504
592537;0;2023-02-14;2023-02-14 07:38:54.081604;5504
592538;0;2023-02-14;2023-02-14 07:39:12.081216;5504
593511;0;2023-02-14;2023-02-14 07:58:55.209725;5504
593517;0;2023-02-14;2023-02-14 08:00:09.724874;5504
592550;0;2023-02-14;2023-02-14 08:20:45.035927;5504
593521;0;2023-02-14;2023-02-14 08:20:45.111195;5504
593522;0;2023-02-14;2023-02-14 08:24:54.840046;5504
593533;0;2023-02-14;2023-02-14 08:35:06.363039;5504
593537;0;2023-02-14;2023-02-14 08:44:55.585078;5504
593904;0;2023-02-14;2023-02-14 08:50:45.109811;5504
593905;0;2023-02-14;2023-02-14 08:58:54.840252;5504
593908;0;2023-02-14;2023-02-14 09:18:54.720081;5504
593909;0;2023-02-14;2023-02-14 09:20:45.696533;5504
593912;0;2023-02-14;2023-02-14 09:30:03.022384;5504
593542;0;2023-02-14;2023-02-14 09:38:55.519417;5504
593917;0;2023-02-14;2023-02-14 09:44:55.289356;5504
593919;0;2023-02-14;2023-02-14 09:50:46.798225;5504
593921;0;2023-02-14;2023-02-14 10:03:08.423414;5504
593922;0;2023-02-14;2023-02-14 10:04:56.116604;5504
593550;0;2023-02-14;2023-02-14 10:05:09.546292;5504
593924;0;2023-02-14;2023-02-14 10:08:09.046664;5504
595252;0;2023-02-14;2023-02-14 10:15:25.279677;5504
593930;0;2023-02-14;2023-02-14 10:23:08.065415;5504
593931;0;2023-02-14;2023-02-14 10:25:05.413027;5504
593938;0;2023-02-14;2023-02-14 11:00:02.345412;5504
597150;0;2023-02-14;2023-02-14 21:19:02.925449;5504
598071;0;2023-02-14;2023-02-14 21:23:05.198707;5504
598072;0;2023-02-14;2023-02-14 21:25:01.02076;5504
598802;0;2023-02-14;2023-02-14 21:45:02.088053;5504
598074;0;2023-02-14;2023-02-14 21:53:06.271406;5504
598075;0;2023-02-14;2023-02-14 22:05:02.70216;5504
598804;0;2023-02-14;2023-02-14 22:23:06.810856;5504
598805;0;2023-02-14;2023-02-14 22:25:01.334924;5504
598077;0;2023-02-14;2023-02-14 22:45:02.061227;5504
598807;0;2023-02-14;2023-02-14 22:53:07.667618;5504
598078;0;2023-02-14;2023-02-14 23:05:01.740555;5504
598810;0;2023-02-15;2023-02-15 00:29:45.719171;5504
598079;0;2023-02-15;2023-02-15 00:59:02.501284;5504
598813;0;2023-02-15;2023-02-15 00:59:46.250606;5504
598814;0;2023-02-15;2023-02-15 01:19:02.975088;5504
598080;0;2023-02-15;2023-02-15 01:29:47.156227;5504
598081;0;2023-02-15;2023-02-15 01:39:02.34315;5504
598816;0;2023-02-15;2023-02-15 01:59:03.229116;5504
598083;0;2023-02-15;2023-02-15 01:59:47.491662;5504
598084;0;2023-02-15;2023-02-15 02:19:03.51351;5504
598085;0;2023-02-15;2023-02-15 02:29:48.080632;5504
598087;0;2023-02-15;2023-02-15 02:39:03.377021;5504
598089;0;2023-02-15;2023-02-15 02:59:03.425213;5504
598090;0;2023-02-15;2023-02-15 02:59:48.297806;5504
598091;0;2023-02-15;2023-02-15 03:19:04.012472;5504
598817;0;2023-02-15;2023-02-15 03:29:49.274837;5504
598819;0;2023-02-15;2023-02-15 03:39:03.710364;5504
598093;0;2023-02-15;2023-02-15 03:59:03.823176;5504
598820;0;2023-02-15;2023-02-15 03:59:49.546166;5504
598094;0;2023-02-15;2023-02-15 04:19:04.449576;5504
598821;0;2023-02-15;2023-02-15 04:29:50.587838;5504
598822;0;2023-02-15;2023-02-15 04:39:04.732102;5504
598098;0;2023-02-15;2023-02-15 04:59:04.727552;5504
598823;0;2023-02-15;2023-02-15 04:59:50.848114;5504
598824;0;2023-02-15;2023-02-15 05:19:05.46578;5504
598825;0;2023-02-15;2023-02-15 05:29:51.592958;5504
601051;0;2023-02-15;2023-02-15 05:39:05.344421;5504
598828;0;2023-02-15;2023-02-15 05:59:05.402791;5504
598829;0;2023-02-15;2023-02-15 05:59:52.055302;5504
598832;0;2023-02-15;2023-02-15 06:19:05.449079;5504
598833;0;2023-02-15;2023-02-15 06:29:52.88665;5504
601055;0;2023-02-15;2023-02-15 06:39:05.51453;5504
598839;0;2023-02-15;2023-02-15 06:59:06.177284;5504
601059;0;2023-02-15;2023-02-15 06:59:53.550646;5504
601062;0;2023-02-15;2023-02-15 07:19:06.250176;5504
598848;0;2023-02-15;2023-02-15 07:29:54.557692;5504
601452;0;2023-02-15;2023-02-15 07:39:06.290998;5504
601458;0;2023-02-15;2023-02-15 07:59:06.862919;5504
601459;0;2023-02-15;2023-02-15 07:59:55.256843;5504
601075;0;2023-02-15;2023-02-15 08:00:11.7472;5504
601082;0;2023-02-15;2023-02-15 08:19:07.515954;5504
601466;0;2023-02-15;2023-02-15 08:25:03.568369;5504
601468;0;2023-02-15;2023-02-15 08:29:56.002033;5504
601474;0;2023-02-15;2023-02-15 08:35:04.680467;5504
601476;0;2023-02-15;2023-02-15 08:45:04.783622;5504
601477;0;2023-02-15;2023-02-15 08:59:06.813626;5504
601093;0;2023-02-15;2023-02-15 08:59:56.755436;5504
601479;0;2023-02-15;2023-02-15 09:19:06.922123;5504
601482;0;2023-02-15;2023-02-15 09:29:57.799352;5504
601096;0;2023-02-15;2023-02-15 09:30:04.475429;5504
601486;0;2023-02-15;2023-02-15 09:39:08.382036;5504
602051;0;2023-02-15;2023-02-15 09:45:04.995081;5504
602053;0;2023-02-15;2023-02-15 09:59:58.683747;5504
601488;0;2023-02-15;2023-02-15 10:03:08.228304;5504
602055;0;2023-02-15;2023-02-15 10:05:04.7583;5504
602056;0;2023-02-15;2023-02-15 10:08:02.976603;5504
602058;0;2023-02-15;2023-02-15 10:19:13.281793;5504
601492;0;2023-02-15;2023-02-15 10:23:08.949124;5504
602060;0;2023-02-15;2023-02-15 10:25:06.081265;5504
601493;0;2023-02-15;2023-02-15 10:29:59.552393;5504
602063;0;2023-02-15;2023-02-15 10:38:04.008078;5504
601498;0;2023-02-15;2023-02-15 10:45:06.882343;5504
602067;0;2023-02-15;2023-02-15 10:59:07.887319;5504
601499;0;2023-02-15;2023-02-15 11:00:00.228273;5504
601500;0;2023-02-15;2023-02-15 11:00:05.739923;5504
602404;0;2023-02-15;2023-02-15 11:19:09.163254;5504
602405;0;2023-02-15;2023-02-15 11:25:06.28583;5504
602075;0;2023-02-15;2023-02-15 11:30:01.384448;5504
602076;0;2023-02-15;2023-02-15 11:35:06.74923;5504
602416;0;2023-02-15;2023-02-15 12:00:02.085604;5504
602427;0;2023-02-15;2023-02-15 12:05:03.40106;5504
602438;0;2023-02-15;2023-02-15 13:05:06.600166;5504
602093;0;2023-02-15;2023-02-15 13:25:07.647145;5504
602098;0;2023-02-15;2023-02-15 13:45:08.797529;5504
603453;0;2023-02-15;2023-02-15 14:00:10.884561;5504
603454;0;2023-02-15;2023-02-15 14:05:09.273661;5504
603501;0;2023-02-15;2023-02-15 14:05:09.275553;5504
603458;0;2023-02-15;2023-02-15 14:35:08.608286;5504
603460;0;2023-02-15;2023-02-15 14:59:09.408102;5504
603462;0;2023-02-15;2023-02-15 15:05:10.820235;5504
603463;0;2023-02-15;2023-02-15 15:25:09.335076;5504
603464;0;2023-02-15;2023-02-15 15:30:04.915091;5504
603520;0;2023-02-15;2023-02-15 15:45:10.046324;5504
603474;0;2023-02-15;2023-02-15 15:45:10.606151;5504
603521;0;2023-02-15;2023-02-15 16:05:06.97393;5504
603522;0;2023-02-15;2023-02-15 16:11:24.653986;5504
604502;0;2023-02-15;2023-02-15 16:15:10.615712;5504
604956;0;2023-02-15;2023-02-15 16:34:59.391453;5504
604505;0;2023-02-15;2023-02-15 16:45:11.304781;5504
604507;0;2023-02-15;2023-02-15 16:54:59.490174;5504
604513;0;2023-02-15;2023-02-15 17:15:00.029702;5504
604514;0;2023-02-15;2023-02-15 17:15:11.342337;5504
604968;0;2023-02-15;2023-02-15 17:25:03.584573;5504
604515;0;2023-02-15;2023-02-15 17:30:11.651186;5504
604969;0;2023-02-15;2023-02-15 17:35:00.848497;5504
604970;0;2023-02-15;2023-02-15 17:35:02.618393;5504
604517;0;2023-02-15;2023-02-15 17:45:04.77299;5504
604521;0;2023-02-15;2023-02-15 18:00:10.811514;5504
604977;0;2023-02-15;2023-02-15 18:15:07.53722;5504
604528;0;2023-02-15;2023-02-15 18:30:11.16985;5504
604980;0;2023-02-15;2023-02-15 18:45:14.836671;5504
604532;0;2023-02-15;2023-02-15 18:45:15.249297;5504
604533;0;2023-02-15;2023-02-15 18:51:25.440886;5504
604991;0;2023-02-15;2023-02-15 19:05:06.632214;5504
604540;0;2023-02-15;2023-02-15 19:15:12.746147;5504
604541;0;2023-02-15;2023-02-15 19:15:15.486196;5504
604542;0;2023-02-15;2023-02-15 19:45:16.447171;5504
604996;0;2023-02-15;2023-02-15 19:51:24.609893;5504
606851;0;2023-02-15;2023-02-15 20:11:25.520155;5504
604546;0;2023-02-15;2023-02-15 20:15:16.772308;5504
606853;0;2023-02-15;2023-02-15 20:31:25.210722;5504
604547;0;2023-02-15;2023-02-15 20:35:09.450469;5504
606855;0;2023-02-15;2023-02-15 20:51:26.002786;5504
604548;0;2023-02-15;2023-02-15 20:51:26.129205;5504
607052;0;2023-02-15;2023-02-15 21:15:00.807633;5504
607055;0;2023-02-15;2023-02-15 21:21:26.764305;5504
607056;0;2023-02-15;2023-02-15 21:35:00.489011;5504
606863;0;2023-02-15;2023-02-15 21:51:27.666829;5504
607057;0;2023-02-15;2023-02-15 21:55:00.891089;5504
607058;0;2023-02-15;2023-02-15 22:54:06.371577;5504
606869;0;2023-02-15;2023-02-15 22:55:01.691122;5504
606870;0;2023-02-15;2023-02-15 22:58:03.439127;5504
607062;0;2023-02-15;2023-02-15 23:15:02.245962;5504
607063;0;2023-02-15;2023-02-15 23:28:04.409423;5504
607064;0;2023-02-15;2023-02-15 23:35:02.316232;5504
607065;0;2023-02-15;2023-02-15 23:55:02.447224;5504
607066;0;2023-02-15;2023-02-15 23:58:05.092544;5504
607070;0;2023-02-16;2023-02-16 00:15:03.042967;5504
606875;0;2023-02-16;2023-02-16 00:28:06.067336;5504
